39.79,0.019
39.79,0.039
39.79,0.003
39.56,0.065
39.56,0.024
39.56,0.047
39.56,0.001
39.32,0.173
39.32,0.013
39.32,0.057
39.32,0
39.08,0.112
39.08,0.007
39.08,0.037
39.08,0.001
38.84,0.188
38.84,0.01
38.84,0.025
38.84,0.002
38.6,0.197
38.6,0.031
38.6,0.031
38.6,0.001
38.36,0.24
38.36,0.027
38.36,0.019
38.36,0
38.12,0.059
38.12,0.025
38.12,0.006
38.12,0
37.87,0.07
37.87,0.016
37.87,0.009
37.87,0
37.62,0.244
37.62,0.018
37.62,0.008
37.62,0
37.38,0.081
37.38,0.005
37.38,0.015
37.38,0.001
37.13,0.116
37.13,0.029
37.13,0.02
37.13,0.001
36.88,0.077
36.88,0.002
36.88,0.015
36.88,0.001
36.62,0.088
36.62,0.013
36.62,0.022
36.62,0.002
36.37,0.161
36.37,0.006
36.37,0.023
36.37,0.002
36.11,0.111
36.11,0.019
36.11,0.006
36.11,0.002
35.86,0.062
35.86,0.016
35.86,0.011
35.86,0.003
35.6,0.237
35.6,0.006
35.6,0.006
35.6,0.003
35.34,0.191
35.34,0.039
35.34,0.026
35.34,0.001
35.08,0.056
35.08,0.012
35.08,0.005
35.08,0.001
34.82,0.079
34.82,0.007
34.82,0.027
34.82,0.001
34.56,0.143
34.56,0.014
34.56,0.009
34.56,0.001
34.3,0.071
34.3,0.034
34.3,0.017
34.3,0.002
34.03,0.096
34.03,0.016
34.03,0.021
34.03,0.001
33.77,0.052
33.77,0.042
33.77,0.035
33.77,0
33.5,0.033
33.5,0.01
33.5,0.026
33.5,0.001
33.23,0.064
33.23,0.03
33.23,0.015
33.23,0.003
32.96,0.148
32.96,0.008
32.96,0.03
32.96,0.003
32.69,0.069
32.69,0.006
32.69,0.004
32.69,0.002
32.42,0.196
32.42,0.005
32.42,0.032
32.42,0.002
32.15,0.209
32.15,0.012
32.15,0.008
32.15,0.002
31.88,0.043
31.88,0.02
31.88,0.015
31.88,0
31.6,0.213
31.6,0.005
31.6,0.024
31.6,0.002
31.33,0.194
31.33,0.014
31.33,0.011
31.33,0.003
31.05,0.209
31.05,0.014
31.05,0.017
31.05,0.002
30.77,0.125
30.77,0.024
30.77,0.015
30.77,0.002
30.49,0.418
30.49,0.031
30.49,0.026
30.49,0.002
30.21,0.166
30.21,0.022
30.21,0.008
30.21,0.002
29.93,0.18
29.93,0.039
29.93,0.035
29.93,0.001
29.65,0.431
29.65,0.016
29.65,0.02
29.65,0.003
29.37,0.235
29.37,0.041
29.37,0.013
29.37,0.001
29.08,0.47
29.08,0.037
29.08,0.015
29.08,0.003
28.8,0.374
28.8,0.004
28.8,0.015
28.8,0.002
28.51,0.078
28.51,0.054
28.51,0.008
28.51,0.002
28.23,0.246
28.23,0.024
28.23,0.014
28.23,0.002
27.94,0.058
27.94,0.067
27.94,0.051
27.94,0.002
27.65,0.067
27.65,0.033
27.65,0.07
27.65,0.002
27.37,0.1
27.37,0.107
27.37,0.02
27.37,0.002
27.08,0.042
27.08,0.012
27.08,0.1
27.08,0.008
26.79,0.078
26.79,0.083
26.79,0.072
26.79,0.005
26.49,0.494
26.49,0.046
26.49,0.075
26.49,0.002
26.2,0.515
26.2,0.071
26.2,0.061
26.2,0.003
25.9,0.389
25.9,0.054
25.9,0.045
25.9,0.001
25.61,0.631
25.61,0.037
25.61,0.053
25.61,0.001
25.32,0.109
25.32,0.019
25.32,0.122
25.32,0.006
25.02,0.099
25.02,0.096
25.02,0.05
25.02,0.005
24.73,0.162
24.73,0.031
24.73,0.094
24.73,0.006
24.43,0.317
24.43,0.117
24.43,0.108
24.43,0.014
24.13,0.244
24.13,0.11
24.13,0.068
24.13,0.007
23.84,0.383
23.84,0.035
23.84,0.175
23.84,0.005
23.54,0.285
23.54,0.135
23.54,0.037
23.54,0.321
9.08,0.976
9.08,0.119
9.08,0.025
56.07,0.065
56.07,0.009
56.07,0.012
56.07,0.003
56.35,0.134
56.35,0.003
56.35,0.008
56.35,0.005
56.63,0.19
56.63,0.003
56.63,0.015
56.63,0
56.91,0.105
56.91,0.001
56.91,0.002
56.91,0
57.19,0.08
57.19,0.002
57.19,0.009
57.19,0.001
57.47,0.174
57.47,0.01
57.47,0.006
57.47,0.002
57.75,0.041
57.75,0.003
57.75,0.013
57.75,0
58.04,0.104
58.04,0.002
58.04,0.01
58.04,0.001
58.32,0.025
58.32,0.002
58.32,0.003
58.32,0.004
58.61,0.098
58.61,0.003
58.61,0
58.61,0.002
58.89,0.062
58.89,0.017
58.89,0.002
58.89,0
59.18,0.215
59.18,0.008
59.18,0.006
59.18,0.002
59.47,0.055
59.47,0.004
59.47,0.005
59.47,0.001
59.76,0.117
59.76,0.005
59.76,0.008
59.76,0.003
60.05,0.013
60.05,0.004
60.05,0.003
60.05,0.003
60.34,0.042
60.34,0.028
60.34,0.014
60.34,0.001
60.63,0.088
60.63,0.012
60.63,0.005
60.63,0.001
60.92,0.073
60.92,0.014
60.92,0.027
60.92,0.001
61.21,0.022
61.21,0.003
61.21,0.011
61.21,0.003
61.51,0.058
61.51,0.006
61.51,0.005
61.51,0.001
61.8,0.04
61.8,0.005
61.8,0.02
61.8,0.002
62.09,0.074
62.09,0.013
62.09,0.02
62.09,0.001
62.39,0.087
62.39,0.01
62.39,0.008
62.39,0.002
62.69,0.05
62.69,0.018
62.69,0.026
62.69,0.004
62.98,0.041
62.98,0.004
62.98,0.01
62.98,0.002
63.28,0.049
63.28,0.006
63.28,0.02
63.28,0.001
63.58,0.026
63.58,0.007
63.58,0.005
63.58,0.001
63.87,0.011
63.87,0.023
63.87,0.001
63.87,0
64.17,0.008
64.17,0.019
64.17,0.006
64.17,0.002
64.47,0.08
64.47,0.03
64.47,0.014
64.47,0.002
64.77,0.035
64.77,0.015
64.77,0.005
64.77,0.001
65.07,0.021
65.07,0.005
65.07,0.015
65.07,0.003
65.37,0.023
65.37,0.002
65.37,0.01
65.37,0.002
65.68,0.056
65.68,0.01
65.68,0.002
65.68,0.002
66,0.021
66,0.01
66,0.018
66,0.003
66.28,0.156
66.28,0.017
66.28,0.009
66.28,0.001
66.58,0.061
66.58,0.009
66.58,0.012
66.58,0.002
66.88,0.13
66.88,0.011
66.88,0.006
66.88,0.002
67.18,0.041
67.18,0.003
67.18,0.002
67.18,0.001
67.48,0.048
67.48,0.003
67.48,0.004
67.48,0.004
67.78,0.04
67.78,0.006
67.78,0.013
67.78,0.003
68.08,0.016
68.08,0.014
68.08,0.006
68.08,0.002
68.38,0.052
68.38,0.004
68.38,0.014
68.38,0.003
68.68,0.061
68.68,0.019
68.68,0.005
68.68,0.002
68.98,0.035
68.98,0.006
68.98,0.015
68.98,0.001
69.28,0.071
69.28,0.011
69.28,0.011
69.28,0.002
69.58,0.026
69.58,0.007
69.58,0.019
69.58,0.001
69.88,0.026
69.88,0.008
69.88,0.007
69.88,0.003
70.18,0.033
70.18,0.006
70.18,0.018
70.18,0.002
70.47,0.034
70.47,0.005
70.47,0.004
70.47,0.002
70.77,0.114
70.77,0.006
70.77,0.011
70.77,0.002
71.07,0.057
71.07,0.001
71.07,0.001
71.07,0.004
71.36,0.029
71.36,0.005
71.36,0.006
71.36,0.004
71.65,0.039
71.65,0.005
71.65,0.016
71.65,0.003
71.94,0.008
71.94,0.012
71.94,0.007
71.94,0.006
72.24,0.023
72.24,0.019
72.24,0.033
72.24,0.002
72.52,0.074
72.52,0.01
72.52,0.016
72.52,0.005
72.81,0.061
72.81,0.029
72.81,0.022
72.81,0.001
73.09,0.03
73.09,0.012
73.09,0.022
73.09,0.003
73.38,0.106
73.38,0.009
73.38,0.01
73.38,0.001
73.66,0.077
73.66,0.012
73.66,0.01
73.66,0.002
73.94,0.043
73.94,0.004
73.94,0.005
73.94,0.003
74.21,0.043
74.21,0.001
74.21,0.006
74.21,0.002
74.48,0.084
74.48,0.006
74.48,0.009
74.48,0.001
74.75,0.098
74.75,0.002
74.75,0.011
74.75,0.003
75.02,0.05
75.02,0.011
75.02,0.003
75.02,0.002
75.28,0.047
75.28,0.007
75.28,0.008
75.28,0.002
75.54,0.02
75.54,0.017
75.54,0.007
75.54,0.001
75.79,0.12
75.79,0.012
75.79,0.008
75.79,0.002
76.04,0.042
76.04,0.015
76.04,0.002
76.04,0.002
76.28,0.042
76.28,0.003
76.28,0.006
76.28,0.002
76.52,0.027
76.52,0.004
76.52,0.005
76.52,0.002
76.75,0.054
76.75,0.002
76.75,0.011
76.75,0.006
76.98,0.024
76.98,0.003
76.98,0.013
76.98,0.003
77.2,0.019
77.2,0.004
77.2,0.003
77.2,0.002
77.42,0.024
77.42,0.004
77.42,0.008
77.42,0
77.62,0.132
77.62,0.001
77.62,0.008
77.62,0.001
77.82,0.051
77.82,0.002
77.82,0.002
77.82,0
78.01,0.083
78.01,0.012
78.01,0.002
78.01,0.004
78.19,0.087
78.19,0.005
78.19,0.009
78.19,0.002
78.36,0.066
78.36,0.012
78.36,0.001
78.36,0.003
78.52,0.181
78.52,0.009
78.52,0.005
78.52,0.003
78.67,0.188
78.67,0.011
78.67,0.007
78.67,0.001
78.81,0.109
78.81,0.005
78.81,0.003
78.81,0.001
78.94,0.099
78.94,0.009
78.94,0.004
78.94,0.001
79.06,0.061
79.06,0.002
79.06,0
79.06,0.002
79.17,0.174
79.17,0.007
79.17,0.006
79.17,0.001
79.26,0.076
79.26,0.003
79.26,0.009
79.26,0.002
79.34,0.08
79.34,0.007
79.34,0.01
79.34,0.001
79.4,0.149
79.4,0.007
79.4,0.028
79.4,0.001
79.45,0.132
79.45,0.014
79.45,0.012
79.45,0.001
79.49,0.099
79.49,0.006
79.49,0.007
79.49,0.001
79.51,0.056
79.51,0.013
79.51,0.013
79.51,0
79.51,0.058
79.51,0.011
79.51,0.008
79.51,0
79.5,0.111
79.5,0.021
79.5,0.006
79.5,0.001
79.48,0.166
79.48,0.007
79.48,0.007
79.48,0
79.44,0.279
79.44,0.027
79.44,0.03
79.44,0
79.39,0.283
79.39,0.006
79.39,0.018
79.39,0.002
79.33,0.078
79.33,0.009
79.33,0.026
79.33,0.002
79.24,0.048
79.24,0.017
79.24,0.032
79.24,0.002
79.15,0.061
79.15,0.016
79.15,0.019
79.15,0.002
79.04,0.167
79.04,0.012
79.04,0.023
79.04,0.005
78.92,0.232
78.92,0.015
78.92,0.005
78.92,0.003
78.78,0.085
78.78,0.005
78.78,0.003
78.78,0.004
78.63,0.015
78.63,0.016
78.63,0.013
78.63,0.001
78.47,0.103
78.47,0.004
78.47,0.008
78.47,0.002
78.3,0.073
78.3,0.008
78.3,0.004
78.3,0.004
78.11,0.039
78.11,0.007
78.11,0.006
78.11,0.003
77.92,0.176
77.92,0.038
77.92,0.007
77.92,0
77.71,0.198
77.71,0.012
77.71,0.015
77.71,0
77.49,0.117
77.49,0.028
77.49,0.005
77.49,0.003
77.27,0.17
77.27,0.018
77.27,0.006
77.27,0.002
77.03,0.146
77.03,0.003
77.03,0.012
77.03,0.004
76.79,0.116
76.79,0.006
76.79,0.019
76.79,0.001
76.54,0.177
76.54,0.003
76.54,0.011
76.54,0.001
76.27,0.304
76.27,0.013
76.27,0.015
76.27,0.002
76.01,0.13
76.01,0.013
76.01,0.002
76.01,0
75.73,0.022
75.73,0.012
75.73,0.007
75.73,0.002
75.45,0.067
75.45,0.025
75.45,0.008
75.45,0.002
75.16,0.096
75.16,0.006
75.16,0.009
75.16,0.006
74.87,0.08
74.87,0.039
74.87,0.011
74.87,0.002
74.57,0.13
74.57,0.014
74.57,0.013
74.57,0.003
74.26,0.056
74.26,0.042
74.26,0.018
74.26,0.002
73.95,0.051
73.95,0.008
73.95,0.025
73.95,0.003
73.64,0.094
73.64,0.016
73.64,0.012
73.64,0.003
73.32,0.034
73.32,0.007
73.32,0.007
73.32,0.002
72.99,0.086
72.99,0.014
72.99,0.016
72.99,0.001
72.66,0.037
72.66,0.007
72.66,0.002
72.66,0.003
72.33,0.045
72.33,0.015
72.33,0.009
72.33,0.001
71.99,0.125
71.99,0.011
71.99,0.018
71.99,0.001
71.65,0.112
71.65,0.009
71.65,0.034
71.65,0.001
71.31,0.203
71.31,0.021
71.31,0.009
71.31,0.002
70.97,0.122
70.97,0.006
70.97,0.025
70.97,0.001
70.62,0.078
70.62,0.01
70.62,0.003
70.62,0.001
70.26,0.042
70.26,0.004
70.26,0.008
70.26,0.001
69.91,0.022
69.91,0.003
69.91,0.011
69.91,0.002
69.55,0.074
69.55,0.005
69.55,0.025
69.55,0.001
69.19,0.081
69.19,0.001
69.19,0.012
69.19,0.003
68.83,0.058
68.83,0.003
68.83,0.015
68.83,0.006
68.47,0.017
68.47,0.013
68.47,0.008
68.47,0.005
68.1,0.113
68.1,0.007
68.1,0.004
68.1,0.001
67.73,0.042
67.73,0.009
67.73,0.004
67.73,0.005
67.36,0.05
67.36,0.01
67.36,0.008
67.36,0.001
66.98,0.024
66.98,0.007
66.98,0.006
66.98,0.006
66.61,0.016
66.61,0.02
66.61,0.006
66.61,0.005
66.23,0.055
66.23,0.006
66.23,0.006
66.23,0.001
65.86,0.024
65.86,0.006
65.86,0.016
65.86,0.004
65.48,0.09
65.48,0.007
65.48,0.008
65.48,0.003
65.1,0.04
65.1,0.017
65.1,0.017
65.1,0.002
64.71,0.153
64.71,0.004
64.71,0.008
64.71,0.003
64.33,0.087
64.33,0.027
64.33,0.005
64.33,0.003
63.95,0.091
63.95,0.01
63.95,0.019
63.95,0.002
63.56,0.014
63.56,0.028
63.56,0.01
63.56,0.003
63.17,0.034
63.17,0.014
63.17,0.006
63.17,0.005
62.79,0.012
62.79,0.004
62.79,0.009
62.79,0.001
62.37,0.056
62.37,0.012
62.37,0.01
62.37,0.006
62.01,0.029
62.01,0.007
62.01,0.001
62.01,0.002
61.62,0.016
61.62,0.004
61.62,0.006
61.62,0.001
61.22,0.07
61.22,0.018
61.22,0.004
61.22,0.001
60.83,0.055
60.83,0.014
60.83,0.01
60.83,0.001
60.43,0.033
60.43,0.017
60.43,0.019
60.43,0.001
60.04,0.054
60.04,0.029
60.04,0.008
60.04,0.003
59.65,0.148
59.65,0.005
59.65,0.026
59.65,0.002
59.25,0.12
59.25,0.007
59.25,0.007
59.25,0
58.86,0.025
58.86,0.002
58.86,0.021
58.86,0.001
58.46,0.077
58.46,0.003
58.46,0.01
58.46,0.003
58.06,0.023
58.06,0.005
58.06,0.009
58.06,0.007
57.67,0.044
57.67,0.002
57.67,0.003
57.67,0.004
57.27,0.048
57.27,0.011
57.27,0.002
57.27,0.004
56.87,0.075
56.87,0.011
56.87,0.003
56.87,0.004
56.47,0.038
56.47,0.017
56.47,0.007
56.47,0.002
56.07,0.02
56.07,0.006
56.07,0.016
56.07,0.006
55.67,0.036
55.67,0.011
55.67,0.01
55.67,0.001
55.27,0.053
55.27,0.007
55.27,0.009
55.27,0.002
54.87,0.026
54.87,0.004
54.87,0.01
54.87,0.002
54.46,0.005
54.46,0.005
54.46,0.027
54.46,0.001
54.07,0.083
54.07,0.009
54.07,0.015
54.07,0.002
53.66,0.1
53.66,0.011
53.66,0.035
53.66,0.002
53.26,0.075
53.26,0.018
53.26,0.007
53.26,0.001
52.86,0.206
52.86,0.018
52.86,0.013
52.86,0.001
52.46,0.01
52.46,0.024
52.46,0.027
52.46,0.002
52.06,0.041
52.06,0.011
52.06,0.009
52.06,0.001
51.65,0.143
51.65,0.018
51.65,0.013
51.65,0.002
51.25,0.101
51.25,0.005
51.25,0.005
51.25,0.001
50.85,0.058
50.85,0.016
50.85,0.03
50.85,0.003
50.45,0.036
50.45,0.003
50.45,0.007
50.45,0.002
50.04,0.092
50.04,0.016
50.04,0.036
50.04,0.001
49.64,0.047
49.64,0.008
49.64,0.005
49.64,0.001
49.24,0.017
49.24,0.008
49.24,0.01
49.24,0.001
48.84,0.018
48.84,0.014
48.84,0.006
48.84,0.003
48.43,0.093
48.43,0.016
48.43,0.003
48.43,0.003
48.03,0.01
48.03,0.021
48.03,0.016
48.03,0
47.63,0.052
47.63,0.015
47.63,0.004
47.63,0.001
47.23,0.076
47.23,0.009
47.23,0.017
47.23,0.001
46.83,0.057
46.83,0.007
46.83,0.018
46.83,0.003
46.42,0.071
46.42,0.002
46.42,0.004
46.42,0.003
46.02,0.136
46.02,0.013
46.02,0.013
46.02,0.002
45.62,0.106
45.62,0.003
45.62,0.01
45.62,0
45.22,0.237
45.22,0.006
45.22,0.01
45.22,0.001
44.82,0.191
44.82,0.016
44.82,0.008
44.82,0
44.41,0.141
44.41,0.014
44.41,0.012
44.41,0.001
44.02,0.065
44.02,0.008
44.02,0.026
44.02,0.002
43.62,0.097
43.62,0.008
43.62,0.032
43.62,0.002
43.22,0.205
43.22,0.004
43.22,0.019
43.22,0.001
42.82,0.071
42.82,0.011
42.82,0.042
42.82,0.001
42.42,0.08
42.42,0.007
42.42,0.017
42.42,0.001
42.02,0.098
42.02,0.028
42.02,0.028
42.02,0.001
41.62,0.059
41.62,0.007
41.62,0.023
41.62,0.001
41.22,0.072
41.22,0.01
41.22,0.015
41.22,0
40.82,0.052
40.82,0.005
40.82,0.023
40.82,0.001
40.42,0.012
40.42,0.01
40.42,0.003
40.42,0
40.03,0.057
40.03,0.013
40.03,0.003
40.03,0.001
39.63,0.076
39.63,0.023
39.63,0.01
39.63,0.001
39.23,0.056
39.23,0.006
39.23,0.007
39.23,0.001
38.84,0.018
38.84,0.024
38.84,0.006
38.84,0.001
38.44,0.026
38.44,0.012
38.44,0.007
38.44,0.001
38.05,0.127
38.05,0.001
38.05,0.023
38.05,0
37.65,0.195
37.65,0.011
37.65,0.014
37.65,0
37.26,0.065
37.26,0.003
37.26,0.025
37.26,0.001
36.86,0.097
36.86,0.016
36.86,0.014
36.86,0.003
36.47,0.09
36.47,0.002
36.47,0.014
36.47,0.004
36.08,0.012
36.08,0.008
36.08,0.003
36.08,0.003
35.68,0.045
35.68,0.005
35.68,0.009
35.68,0.002
35.29,0.048
35.29,0.014
35.29,0.006
35.29,0.001
34.9,0.138
34.9,0.005
34.9,0.005
34.9,0
34.51,0.09
34.51,0.016
34.51,0.021
34.51,0
34.12,0.054
34.12,0.005
34.12,0.007
34.12,0.001
33.73,0.146
33.73,0.014
33.73,0.006
33.73,0.001
33.34,0.047
33.34,0.029
33.34,0.008
33.34,0.001
32.95,0.034
32.95,0.004
32.95,0.004
32.95,0.001
32.57,0.095
32.57,0.013
32.57,0.007
32.57,0.001
32.18,0.011
32.18,0.015
32.18,0.004
32.18,0
31.79,0.187
31.79,0.002
31.79,0.017
31.79,0
31.41,0.056
31.41,0.003
31.41,0.003
31.41,0
31.02,0.017
31.02,0.013
31.02,0.003
31.02,0
30.63,0.083
30.63,0.012
30.63,0.001
30.63,0
30.25,0.032
30.25,0.013
30.25,0.007
30.25,0
29.87,0.079
29.87,0.012
29.87,0.005
29.87,0.001
29.49,0.014
29.49,0.022
29.49,0.029
29.49,0
29.11,0.04
29.11,0.018
29.11,0.01
29.11,0.001
28.72,0.084
28.72,0.011
28.72,0.006
28.72,0.001
28.34,0.058
28.34,0.025
28.34,0.022
28.34,0.001
27.96,0.088
27.96,0.004
27.96,0.019
27.96,0.001
27.59,0.073
27.59,0.016
27.59,0.013
27.59,0
27.21,0.108
27.21,0.011
27.21,0.007
27.21,0.001
26.83,0.021
26.83,0.006
26.83,0.034
26.83,0
26.45,0.02
26.45,0.006
26.45,0.009
26.45,0.002
26.08,0.084
26.08,0.009
26.08,0.03
26.08,0.001
25.7,0.079
25.7,0.01
25.7,0.031
25.7,0.001
25.33,0.092
25.33,0.01
25.33,0.006
25.33,0
24.95,0.113
24.95,0.003
24.95,0.031
24.95,0
24.58,0.086
24.58,0.02
24.58,0.027
24.58,0.001
24.21,0.044
24.21,0.01
24.21,0.013
24.21,0.002
23.84,0.046
23.84,0.008
23.84,0.01
23.84,0.003
23.47,0.081
23.47,0.01
23.47,0.029
23.47,0.001
23.1,0.098
23.1,0.012
23.1,0.018
23.1,0
22.73,0.183
22.73,0.004
22.73,0.02
22.73,0.001
22.36,0.148
22.36,0.006
22.36,0.014
22.36,0.001
21.99,0.199
21.99,0.003
21.99,0.039
21.99,0
21.63,0.048
21.63,0.028
21.63,0.036
21.63,0.001
21.26,0.383
21.26,0.044
21.26,0.008
21.26,0.001
20.9,0.285
20.9,0.018
20.9,0.009
20.9,0.001
20.53,0.439
20.53,0.032
20.53,0.011
20.53,0.001
20.17,0.294
20.17,0.003
20.17,0.035
20.17,0.001
19.81,0.302
19.81,0.021
19.81,0.01
19.81,0.001
19.45,0.506
19.45,0.038
19.45,0.035
19.45,0.001
19.09,0.193
19.09,0.007
19.09,0.014
19.09,0.002
18.73,0.306
18.73,0.016
18.73,0.021
18.73,0.003
18.37,0.972
18.37,0.013
18.37,0.043
18.37,0.003
18.01,0.185
18.01,0.018
18.01,0.035
18.01,0.002
17.66,0.177
17.66,0.052
17.66,0.009
17.66,0.001
17.3,0.806
17.3,0.037
17.3,0.015
17.3,0.003
16.95,0.869
16.95,0.123
16.95,0.055
16.95,0.494
16.6,0.055
16.6,0.071
15.88,2.07
15.54,1.031
15.54,0.049
14.84,0.804
14.84,0.174
14.49,0.287
14.49,0.117
14.14,0.815
14.14,0.062
13.8,0.916
13.8,0.046
13.46,1.046
13.11,1.621
9.08,1.912
8.76,3.102
8.76,0.095
8.76,0.187
8.76,0.012
8.43,1.5
8.43,0.132
8.43,0.188
8.43,0.295
8.1,0.213
8.1,0.031
8.1,0.122
8.1,0.004
7.78,1.194
7.78,0.146
7.78,0.027
7.78,0.005
7.45,0.915
7.45,0.18
7.45,0.036
7.45,0.009
7.13,0.181
7.13,0.058
7.13,0.076
7.13,0.009
6.81,0.124
6.81,0.055
6.81,0.133
6.81,0.011
6.49,0.31
6.49,0.124
6.49,0.184
6.49,0.008
6.17,0.3
6.17,0.192
6.17,0.09
6.17,0.013
5.85,0.296
5.85,0.188
5.85,0.047
5.85,0.015
5.24,0.538
5.24,0.04
5.24,0.027
5.24,0.005
5.44,0.433
5.44,0.076
5.44,0.022
5.44,0.005
5.64,0.271
5.64,0.029
5.64,0.11
5.64,0.007
5.84,0.627
5.84,0.016
5.84,0.09
5.84,0.011
6.04,0.329
6.04,0.045
6.04,0.042
6.04,0.007
6.24,0.248
6.24,0.109
6.24,0.114
6.24,0.012
6.45,0.775
6.45,0.073
6.45,0.149
6.45,0.027
6.65,0.635
6.65,0.062
6.65,0.032
6.65,0.013
6.85,0.639
6.85,0.131
6.85,0.112
6.85,0.007
7.06,0.157
7.06,0.158
7.06,0.166
7.06,0.015
7.26,0.702
7.26,0.013
7.26,0.109
7.26,0.012
7.46,0.438
7.46,0.101
7.46,0.254
7.46,0.008
7.67,0.324
7.67,0.191
7.67,0.128
7.67,0.009
7.87,0.263
7.87,0.027
7.87,0.075
7.87,0.012
8.08,0.057
8.08,0.196
8.08,0.175
8.08,0.009
8.28,0.201
8.28,0.122
8.28,0.029
8.28,0.023
8.49,0.189
8.49,0.038
8.49,0.133
8.49,0.012
8.69,0.25
8.69,0.062
8.69,0.051
8.69,0.006
8.89,0.279
8.89,0.112
8.89,0.006
8.89,0.003
9.1,0.123
9.1,0.041
9.1,0.056
9.1,0.002
9.31,0.277
9.31,0.031
9.31,0.024
9.31,0.004
9.51,0.238
9.51,0.091
9.51,0.013
9.51,0.007
9.71,0.643
9.71,0.071
9.71,0.084
9.71,0.006
9.92,0.494
9.92,0.009
9.92,0.017
9.92,0.009
10.12,0.145
10.12,0.017
10.12,0.012
10.12,0.008
10.32,0.128
10.32,0.013
10.32,0.039
10.32,0.003
10.53,0.5
10.53,0.065
10.53,0.061
10.53,0.002
10.73,0.522
10.73,0.08
10.73,0.079
10.73,0.013
11.34,1.699
11.34,0.044
11.34,0.031
11.34,0.018
13.14,2.679
13.14,0.642
13.14,0.615
13.14,0.065
13.34,0.725
13.34,0.379
13.34,0.548
13.34,0.125
13.53,0.476
13.53,1.061
13.73,0.75
13.73,0.618
13.92,0.348
13.92,0.724
14.12,0.806
14.12,0.256
14.7,0.796
14.89,0.937
14.89,0.312
14.89,0.308
14.89,0.408
15.46,0.634
15.46,0.071
15.46,0.131
15.46,0.024
15.83,0.655
15.83,0.029
15.83,0.045
15.83,0.04
16.02,1.55
16.02,0.374
16.02,0.236
16.02,0.101
16.2,0.555
16.2,0.522
16.2,0.115
16.2,0.485
17.11,1.35
17.11,0.081
17.11,0.025
17.11,0.012
17.28,3.406
17.28,0.402
17.28,0.354
17.28,0.182
17.46,0.073
17.46,0.094
17.46,0.03
19.61,1.342
19.61,0.079
19.61,0.068
19.61,0.009
19.76,2.182
19.76,0.128
19.76,0.143
19.76,0.014
19.92,0.468
19.92,0.071
19.92,0.16
19.92,0.078
20.79,0.296
20.79,0.06
20.79,0.044
20.79,0.009
20.92,0.352
20.92,0.045
20.92,0.017
20.92,0.003
21.06,0.684
21.06,0.095
21.06,0.061
21.06,0.012
21.19,0.217
21.19,0.031
21.19,0.004
21.19,0.004
21.33,0.257
21.33,0.029
21.33,0.037
21.33,0.01
21.46,0.397
21.46,0.013
21.46,0.017
21.46,0.002
21.58,0.138
21.58,0.048
21.58,0.039
21.58,0.007
21.71,0.443
21.71,0.029
21.71,0.015
21.71,0.003
21.83,0.411
21.83,0.01
21.83,0.013
21.83,0.004
21.95,0.372
21.95,0.016
21.95,0.008
21.95,0.003
22.07,0.345
22.07,0.01
22.07,0.01
22.07,0.007
22.19,0.207
22.19,0.01
22.19,0.016
22.19,0.004
22.3,0.375
22.3,0.022
22.3,0.032
22.3,0.006
22.41,0.412
22.41,0.029
22.41,0.034
22.41,0.01
22.52,0.134
22.52,0.018
22.52,0.093
22.52,0.006
22.62,0.198
22.62,0.026
22.62,0.08
22.62,0.013
22.73,0.219
22.73,0.039
22.73,0.06
22.73,0.006
22.83,0.318
22.83,0.032
22.83,0.049
22.83,0.006
22.93,0.258
22.93,0.009
22.93,0.038
22.93,0.005
23.02,0.204
23.02,0.013
23.02,0.12
23.02,0.016
23.12,0.143
23.12,0.008
23.12,0.1
23.12,0.021
23.21,0.821
23.21,0.022
23.21,0.033
23.21,0.005
23.3,0.625
23.3,0.028
23.3,0.027
23.3,0.007
23.38,0.124
23.38,0.007
23.38,0.035
23.38,0.01
23.46,0.152
23.46,0.006
23.46,0.066
23.46,0.013
23.54,0.227
23.54,0.036
23.54,0.081
23.54,0.014
23.62,0.252
23.62,0.055
23.62,0.085
23.62,0.005
23.69,0.28
23.69,0.031
23.69,0.052
23.69,0.005
23.76,0.143
23.76,0.027
23.76,0.055
23.76,0.014
23.83,0.529
23.83,0.04
23.83,0.087
23.83,0.015
23.89,0.351
23.89,0.096
23.89,0.034
23.89,0.015
23.96,0.375
23.96,0.038
23.96,0.086
23.96,0.022
24.01,0.262
24.01,0.048
24.01,0.05
24.01,0.01
24.07,0.31
24.07,0.07
24.07,0.045
24.07,0.013
24.12,0.662
24.12,0.03
24.12,0.043
24.12,0.01
24.17,0.414
24.17,0.056
24.17,0.063
24.17,0.015
24.22,0.475
24.22,0.049
24.22,0.067
24.22,0.017
24.26,0.29
24.26,0.034
24.26,0.044
24.26,0.007
24.31,0.305
24.31,0.059
24.31,0.022
24.31,0.006
24.34,0.339
24.34,0.029
24.34,0.019
24.34,0.002
24.38,0.432
24.38,0.022
24.38,0.018
24.38,0.002
24.41,0.27
24.41,0.023
24.41,0.016
24.41,0.001
24.44,0.587
24.44,0.022
24.44,0.041
24.44,0.002
24.46,0.431
24.46,0.008
24.46,0.009
24.46,0.002
24.49,0.324
24.49,0.009
24.49,0.005
24.49,0.005
24.51,0.266
24.51,0.022
24.51,0.01
24.51,0.003
24.52,0.512
24.52,0.011
24.52,0.02
24.52,0.004
24.53,0.542
24.53,0.017
24.53,0.026
24.53,0.001
